0	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
0.005	-70.002	-70.0033	-70.0049	-70.0064	-70.0077	-70.0087	-70.0094	-70.0098	-70.0095	-70.0084
0.01	-70.0035	-70.0058	-70.0086	-70.0112	-70.0135	-70.0152	-70.0165	-70.0169	-70.0165	-70.015
0.015	-70.0048	-70.0077	-70.0115	-70.015	-70.018	-70.0203	-70.0219	-70.0226	-70.0222	-70.0205
0.02	-70.0058	-70.0094	-70.0138	-70.018	-70.0215	-70.0244	-70.0263	-70.0273	-70.027	-70.0253
0.025	-70.0068	-70.0107	-70.0158	-70.0205	-70.0245	-70.0278	-70.0301	-70.0312	-70.0311	-70.0294
0.03	-70.0076	-70.0119	-70.0174	-70.0226	-70.0271	-70.0307	-70.0332	-70.0346	-70.0346	-70.0331
0.035	-70.0084	-70.013	-70.0189	-70.0245	-70.0293	-70.0332	-70.036	-70.0376	-70.0378	-70.0364
0.04	-70.0092	-70.014	-70.0202	-70.0261	-70.0312	-70.0354	-70.0385	-70.0403	-70.0407	-70.0394
0.045	-70.0099	-70.015	-70.0214	-70.0276	-70.033	-70.0374	-70.0407	-70.0427	-70.0432	-70.0421
0.05	-70.0106	-70.0158	-70.0226	-70.029	-70.0346	-70.0393	-70.0428	-70.0449	-70.0456	-70.0445
0.055	-70.0112	-70.0166	-70.0236	-70.0303	-70.0361	-70.0409	-70.0446	-70.047	-70.0477	-70.0468
0.06	-70.0118	-70.0174	-70.0246	-70.0314	-70.0375	-70.0425	-70.0463	-70.0488	-70.0497	-70.0489
0.065	-70.0125	-70.0182	-70.0255	-70.0326	-70.0388	-70.0439	-70.0479	-70.0506	-70.0516	-70.0509
0.07	-70.0131	-70.0189	-70.0264	-70.0336	-70.04	-70.0453	-70.0494	-70.0522	-70.0533	-70.0527
0.075	-70.0136	-70.0196	-70.0272	-70.0346	-70.0411	-70.0466	-70.0508	-70.0537	-70.055	-70.0544
0.08	-70.0142	-70.0203	-70.0281	-70.0356	-70.0422	-70.0478	-70.0522	-70.0551	-70.0565	-70.0561
0.085	-70.0148	-70.0209	-70.0288	-70.0365	-70.0432	-70.0489	-70.0534	-70.0565	-70.0579	-70.0576
0.09	-70.0153	-70.0215	-70.0296	-70.0373	-70.0442	-70.05	-70.0546	-70.0578	-70.0593	-70.059
0.095	-70.0159	-70.0222	-70.0303	-70.0382	-70.0452	-70.0511	-70.0558	-70.059	-70.0606	-70.0604
0.1	-70.0164	-70.0228	-70.031	-70.039	-70.0461	-70.0521	-70.0569	-70.0602	-70.0619	-70.0617
0.105	-70.0169	-70.0234	-70.0317	-70.0398	-70.0469	-70.053	-70.0579	-70.0613	-70.0631	-70.063
0.11	-70.0175	-70.024	-70.0324	-70.0405	-70.0478	-70.054	-70.0589	-70.0624	-70.0642	-70.0642
0.115	-70.018	-70.0245	-70.033	-70.0413	-70.0486	-70.0549	-70.0599	-70.0634	-70.0653	-70.0653
0.12	-70.0185	-70.0251	-70.0337	-70.042	-70.0494	-70.0557	-70.0608	-70.0644	-70.0663	-70.0664
0.125	-70.019	-70.0257	-70.0343	-70.0427	-70.0502	-70.0566	-70.0617	-70.0654	-70.0674	-70.0675
0.13	-70.0195	-70.0262	-70.0349	-70.0434	-70.0509	-70.0574	-70.0626	-70.0663	-70.0683	-70.0685
0.135	-70.02	-70.0268	-70.0355	-70.044	-70.0516	-70.0582	-70.0634	-70.0672	-70.0693	-70.0695
0.14	-70.0205	-70.0273	-70.0361	-70.0447	-70.0523	-70.0589	-70.0642	-70.068	-70.0702	-70.0705
0.145	-70.021	-70.0278	-70.0367	-70.0453	-70.053	-70.0597	-70.065	-70.0689	-70.0711	-70.0714
0.15	-70.0215	-70.0283	-70.0373	-70.0459	-70.0537	-70.0604	-70.0658	-70.0697	-70.0719	-70.0723
0.155	-70.022	-70.0289	-70.0379	-70.0466	-70.0544	-70.0611	-70.0665	-70.0705	-70.0728	-70.0732
0.16	-70.0224	-70.0294	-70.0384	-70.0472	-70.055	-70.0618	-70.0673	-70.0713	-70.0736	-70.074
0.165	-70.0229	-70.0299	-70.039	-70.0478	-70.0557	-70.0625	-70.068	-70.072	-70.0744	-70.0749
0.17	-70.0234	-70.0304	-70.0395	-70.0484	-70.0563	-70.0632	-70.0687	-70.0728	-70.0752	-70.0757
0.175	-70.0239	-70.0309	-70.0401	-70.0489	-70.0569	-70.0638	-70.0694	-70.0735	-70.0759	-70.0765
0.18	-70.0243	-70.0314	-70.0406	-70.0495	-70.0575	-70.0645	-70.0701	-70.0742	-70.0767	-70.0772
0.185	-70.0248	-70.0319	-70.0411	-70.0501	-70.0581	-70.0651	-70.0708	-70.0749	-70.0774	-70.078
0.19	-70.0253	-70.0324	-70.0416	-70.0506	-70.0587	-70.0657	-70.0714	-70.0756	-70.0781	-70.0787
0.195	-70.0257	-70.0329	-70.0422	-70.0512	-70.0593	-70.0663	-70.072	-70.0763	-70.0788	-70.0794
0.2	-70.0262	-70.0334	-70.0427	-70.0517	-70.0599	-70.0669	-70.0727	-70.0769	-70.0795	-70.0802
0.205	-70.0267	-70.0338	-70.0432	-70.0523	-70.0604	-70.0675	-70.0733	-70.0776	-70.0802	-70.0808
0.21	-70.0271	-70.0343	-70.0437	-70.0528	-70.061	-70.0681	-70.0739	-70.0782	-70.0808	-70.0815
0.215	-70.0276	-70.0348	-70.0442	-70.0533	-70.0616	-70.0687	-70.0745	-70.0788	-70.0815	-70.0822
0.22	-70.028	-70.0353	-70.0447	-70.0539	-70.0621	-70.0693	-70.0751	-70.0795	-70.0821	-70.0829
0.225	-70.0285	-70.0357	-70.0452	-70.0544	-70.0626	-70.0698	-70.0757	-70.0801	-70.0827	-70.0835
0.23	-70.0289	-70.0362	-70.0457	-70.0549	-70.0632	-70.0704	-70.0763	-70.0807	-70.0834	-70.0841
0.235	-70.0294	-70.0367	-70.0462	-70.0554	-70.0637	-70.0709	-70.0769	-70.0813	-70.084	-70.0848
0.24	-70.0298	-70.0371	-70.0467	-70.0559	-70.0642	-70.0715	-70.0774	-70.0819	-70.0846	-70.0854
0.245	-70.0303	-70.0376	-70.0471	-70.0564	-70.0648	-70.072	-70.078	-70.0824	-70.0852	-70.086
0.25	-70.0307	-70.0381	-70.0476	-70.0569	-70.0653	-70.0726	-70.0785	-70.083	-70.0858	-70.0866
0.255	-70.0312	-70.0385	-70.0481	-70.0574	-70.0658	-70.0731	-70.0791	-70.0836	-70.0863	-70.0872
0.26	-70.0316	-70.039	-70.0486	-70.0579	-70.0663	-70.0736	-70.0796	-70.0841	-70.0869	-70.0878
0.265	-70.0321	-70.0394	-70.049	-70.0584	-70.0668	-70.0741	-70.0802	-70.0847	-70.0875	-70.0884
0.27	-70.0325	-70.0399	-70.0495	-70.0589	-70.0673	-70.0747	-70.0807	-70.0852	-70.088	-70.0889
0.275	-70.033	-70.0403	-70.05	-70.0594	-70.0678	-70.0752	-70.0812	-70.0858	-70.0886	-70.0895
0.28	-70.0334	-70.0408	-70.0505	-70.0598	-70.0683	-70.0757	-70.0817	-70.0863	-70.0891	-70.0901
0.285	-70.0338	-70.0412	-70.0509	-70.0603	-70.0688	-70.0762	-70.0823	-70.0868	-70.0897	-70.0906
0.29	-70.0343	-70.0417	-70.0514	-70.0608	-70.0693	-70.0767	-70.0828	-70.0874	-70.0902	-70.0912
0.295	-70.0347	-70.0421	-70.0518	-70.0613	-70.0698	-70.0772	-70.0833	-70.0879	-70.0908	-70.0917
0.3	-70.0352	-70.0426	-70.0523	-70.0617	-70.0703	-70.0777	-70.0838	-70.0884	-70.0913	-70.0923
0.305	-70.0356	-70.043	-70.0528	-70.0622	-70.0707	-70.0782	-70.0843	-70.0889	-70.0918	-70.0928
0.31	-70.036	-70.0435	-70.0532	-70.0627	-70.0712	-70.0787	-70.0848	-70.0894	-70.0923	-70.0933
0.315	-70.0365	-70.0439	-70.0537	-70.0631	-70.0717	-70.0792	-70.0853	-70.0899	-70.0928	-70.0938
0.32	-70.0369	-70.0444	-70.0541	-70.0636	-70.0722	-70.0796	-70.0858	-70.0904	-70.0934	-70.0944
0.325	-70.0373	-70.0448	-70.0546	-70.0641	-70.0726	-70.0801	-70.0863	-70.0909	-70.0939	-70.0949
0.33	-70.0378	-70.0453	-70.055	-70.0645	-70.0731	-70.0806	-70.0868	-70.0914	-70.0944	-70.0954
0.335	-70.0382	-70.0457	-70.0555	-70.065	-70.0736	-70.0811	-70.0873	-70.0919	-70.0949	-70.0959
0.34	-70.0386	-70.0461	-70.0559	-70.0654	-70.074	-70.0815	-70.0877	-70.0924	-70.0954	-70.0964
0.345	-70.0391	-70.0466	-70.0564	-70.0659	-70.0745	-70.082	-70.0882	-70.0929	-70.0959	-70.0969
0.35	-70.0395	-70.047	-70.0568	-70.0663	-70.075	-70.0825	-70.0887	-70.0934	-70.0963	-70.0974
0.355	-70.0399	-70.0474	-70.0572	-70.0668	-70.0754	-70.0829	-70.0892	-70.0939	-70.0968	-70.0979
0.36	-70.0404	-70.0479	-70.0577	-70.0672	-70.0759	-70.0834	-70.0896	-70.0943	-70.0973	-70.0984
0.365	-70.0408	-70.0483	-70.0581	-70.0677	-70.0763	-70.0839	-70.0901	-70.0948	-70.0978	-70.0989
0.37	-70.0412	-70.0487	-70.0586	-70.0681	-70.0768	-70.0843	-70.0906	-70.0953	-70.0983	-70.0994
0.375	-70.0416	-70.0492	-70.059	-70.0686	-70.0772	-70.0848	-70.091	-70.0958	-70.0987	-70.0998
0.38	-70.0421	-70.0496	-70.0594	-70.069	-70.0777	-70.0853	-70.0915	-70.0962	-70.0992	-70.1003
0.385	-70.0425	-70.05	-70.0599	-70.0695	-70.0781	-70.0857	-70.092	-70.0967	-70.0997	-70.1008
0.39	-70.0429	-70.0505	-70.0603	-70.0699	-70.0786	-70.0862	-70.0924	-70.0971	-70.1002	-70.1013
0.395	-70.0434	-70.0509	-70.0608	-70.0704	-70.079	-70.0866	-70.0929	-70.0976	-70.1006	-70.1017
0.4	-70.0438	-70.0513	-70.0612	-70.0708	-70.0795	-70.0871	-70.0933	-70.0981	-70.1011	-70.1022
0.405	-70.0442	-70.0518	-70.0616	-70.0712	-70.0799	-70.0875	-70.0938	-70.0985	-70.1016	-70.1027
0.41	-70.0446	-70.0522	-70.0621	-70.0717	-70.0804	-70.088	-70.0942	-70.099	-70.102	-70.1031
0.415	-70.0451	-70.0526	-70.0625	-70.0721	-70.0808	-70.0884	-70.0947	-70.0994	-70.1025	-70.1036
0.42	-70.0455	-70.053	-70.0629	-70.0725	-70.0812	-70.0888	-70.0951	-70.0999	-70.1029	-70.1041
0.425	-70.0459	-70.0535	-70.0633	-70.073	-70.0817	-70.0893	-70.0956	-70.1003	-70.1034	-70.1045
0.43	-70.0463	-70.0539	-70.0638	-70.0734	-70.0821	-70.0897	-70.096	-70.1008	-70.1038	-70.105
0.435	-70.0467	-70.0543	-70.0642	-70.0738	-70.0826	-70.0902	-70.0965	-70.1012	-70.1043	-70.1054
0.44	-70.0472	-70.0547	-70.0646	-70.0743	-70.083	-70.0906	-70.0969	-70.1017	-70.1047	-70.1059
0.445	-70.0476	-70.0552	-70.0651	-70.0747	-70.0834	-70.091	-70.0973	-70.1021	-70.1052	-70.1063
