-70	-70	-70	-70	-70
-70.0004	-70.0004	-70.0004	-70.0004	-70.0004
-70.0008	-70.0008	-70.0008	-70.0008	-70.0008
-70.0013	-70.0012	-70.0012	-70.0012	-70.0012
-70.0017	-70.0016	-70.0016	-70.0016	-70.0016
-70.0022	-70.002	-70.0021	-70.002	-70.002
-70.0027	-70.0024	-70.0025	-70.0024	-70.0024
-70.0031	-70.0028	-70.003	-70.0028	-70.0028
-70.0036	-70.0032	-70.0034	-70.0032	-70.0032
-70.0041	-70.0035	-70.0038	-70.0035	-70.0035
-70.0045	-70.0039	-70.0043	-70.0039	-70.0039
-70.005	-70.0043	-70.0047	-70.0043	-70.0043
-70.0054	-70.0047	-70.0052	-70.0047	-70.0047
-70.0059	-70.0051	-70.0056	-70.0051	-70.0051
-70.0064	-70.0055	-70.0061	-70.0055	-70.0055
-70.0068	-70.0059	-70.0065	-70.0059	-70.0059
-70.0073	-70.0063	-70.007	-70.0063	-70.0063
-70.0077	-70.0067	-70.0074	-70.0067	-70.0067
-70.0082	-70.0071	-70.0079	-70.0071	-70.0071
-70.0087	-70.0075	-70.0083	-70.0075	-70.0075
-70.0091	-70.0079	-70.0087	-70.0079	-70.0079
-70.0096	-70.0083	-70.0092	-70.0083	-70.0083
-70.01	-70.0087	-70.0096	-70.0087	-70.0087
-70.0105	-70.0091	-70.0101	-70.0091	-70.0091
-70.0109	-70.0095	-70.0105	-70.0095	-70.0095
-70.0114	-70.0099	-70.011	-70.0099	-70.0099
-70.0118	-70.0103	-70.0114	-70.0103	-70.0103
-70.0123	-70.0107	-70.0118	-70.0107	-70.0107
-70.0127	-70.0111	-70.0123	-70.0111	-70.0111
-70.0132	-70.0115	-70.0127	-70.0115	-70.0115
-70.0136	-70.0119	-70.0132	-70.0119	-70.0119
-70.014	-70.0123	-70.0136	-70.0123	-70.0123
-70.0145	-70.0127	-70.014	-70.0127	-70.0127
-70.0149	-70.0132	-70.0145	-70.0131	-70.0131
-70.0154	-70.0136	-70.0149	-70.0135	-70.0135
-70.0158	-70.014	-70.0153	-70.0139	-70.0139
-70.0162	-70.0144	-70.0158	-70.0143	-70.0143
-70.0167	-70.0148	-70.0162	-70.0147	-70.0147
-70.0171	-70.0152	-70.0166	-70.0151	-70.0151
-70.0176	-70.0156	-70.0171	-70.0155	-70.0155
-70.018	-70.016	-70.0175	-70.0159	-70.016
-70.0184	-70.0164	-70.0179	-70.0163	-70.0164
-70.0189	-70.0168	-70.0184	-70.0168	-70.0168
-70.0193	-70.0172	-70.0188	-70.0172	-70.0172
-70.0198	-70.0176	-70.0192	-70.0176	-70.0176
-70.0202	-70.0181	-70.0197	-70.018	-70.018
-70.0206	-70.0185	-70.0201	-70.0184	-70.0184
-70.0211	-70.0189	-70.0205	-70.0188	-70.0188
-70.0215	-70.0193	-70.021	-70.0192	-70.0192
-70.0219	-70.0197	-70.0214	-70.0196	-70.0196
-70.0224	-70.0201	-70.0218	-70.02	-70.02
-70.0228	-70.0205	-70.0223	-70.0204	-70.0204
-70.0232	-70.0209	-70.0227	-70.0208	-70.0208
-70.0236	-70.0213	-70.0231	-70.0212	-70.0212
-70.0241	-70.0217	-70.0235	-70.0216	-70.0216
-70.0245	-70.0222	-70.024	-70.022	-70.022
