-70.0079	-70.0076	-70.0067	-70.0067	-70.0078	-70.0077	-70.0068	-70.0075	-70.0067	-70.0067	-70.0073	-70.0067	-70.0067
-70.0084	-70.0081	-70.0071	-70.0071	-70.0082	-70.0081	-70.0072	-70.008	-70.0071	-70.0071	-70.0077	-70.0071	-70.0071
-70.0088	-70.0085	-70.0075	-70.0075	-70.0087	-70.0086	-70.0076	-70.0084	-70.0075	-70.0075	-70.0081	-70.0075	-70.0075
-70.0093	-70.009	-70.0079	-70.0079	-70.0091	-70.009	-70.008	-70.0089	-70.0079	-70.0079	-70.0086	-70.0079	-70.0079
-70.0097	-70.0094	-70.0083	-70.0083	-70.0096	-70.0095	-70.0084	-70.0093	-70.0083	-70.0083	-70.009	-70.0083	-70.0083
-70.0102	-70.0099	-70.0087	-70.0087	-70.01	-70.0099	-70.0088	-70.0098	-70.0087	-70.0087	-70.0094	-70.0087	-70.0087
-70.0107	-70.0103	-70.0091	-70.0091	-70.0105	-70.0104	-70.0093	-70.0102	-70.0091	-70.0091	-70.0099	-70.0091	-70.0091
-70.0111	-70.0108	-70.0095	-70.0095	-70.0109	-70.0108	-70.0097	-70.0107	-70.0095	-70.0095	-70.0103	-70.0095	-70.0094
-70.0116	-70.0112	-70.0099	-70.0099	-70.0114	-70.0113	-70.0101	-70.0111	-70.0099	-70.0099	-70.0108	-70.0099	-70.0098
-70.012	-70.0117	-70.0103	-70.0103	-70.0118	-70.0117	-70.0105	-70.0116	-70.0103	-70.0103	-70.0112	-70.0103	-70.0102
-70.0125	-70.0121	-70.0107	-70.0107	-70.0123	-70.0122	-70.0109	-70.012	-70.0106	-70.0107	-70.0116	-70.0107	-70.0106
-70.0129	-70.0126	-70.0111	-70.0111	-70.0127	-70.0126	-70.0113	-70.0125	-70.011	-70.0111	-70.0121	-70.0111	-70.011
-70.0134	-70.013	-70.0115	-70.0115	-70.0132	-70.0131	-70.0117	-70.0129	-70.0114	-70.0115	-70.0125	-70.0115	-70.0114
-70.0138	-70.0135	-70.0119	-70.0119	-70.0136	-70.0135	-70.0122	-70.0133	-70.0118	-70.0119	-70.0129	-70.0119	-70.0118
-70.0143	-70.0139	-70.0123	-70.0123	-70.0141	-70.0139	-70.0126	-70.0138	-70.0122	-70.0123	-70.0134	-70.0123	-70.0122
-70.0147	-70.0143	-70.0127	-70.0127	-70.0145	-70.0144	-70.013	-70.0142	-70.0126	-70.0127	-70.0138	-70.0127	-70.0126
-70.0151	-70.0148	-70.0131	-70.0131	-70.0149	-70.0148	-70.0134	-70.0147	-70.013	-70.0131	-70.0142	-70.0131	-70.013
-70.0156	-70.0152	-70.0135	-70.0135	-70.0154	-70.0153	-70.0138	-70.0151	-70.0134	-70.0135	-70.0147	-70.0135	-70.0134
-70.016	-70.0157	-70.0139	-70.0139	-70.0158	-70.0157	-70.0142	-70.0155	-70.0138	-70.0139	-70.0151	-70.0139	-70.0138
-70.0165	-70.0161	-70.0143	-70.0144	-70.0163	-70.0162	-70.0147	-70.016	-70.0142	-70.0143	-70.0155	-70.0143	-70.0142
-70.0169	-70.0166	-70.0147	-70.0148	-70.0167	-70.0166	-70.0151	-70.0164	-70.0146	-70.0147	-70.016	-70.0147	-70.0146
-70.0174	-70.017	-70.0151	-70.0152	-70.0171	-70.017	-70.0155	-70.0169	-70.015	-70.0151	-70.0164	-70.0151	-70.015
-70.0178	-70.0174	-70.0155	-70.0156	-70.0176	-70.0175	-70.0159	-70.0173	-70.0154	-70.0155	-70.0168	-70.0155	-70.0154
-70.0182	-70.0179	-70.0159	-70.016	-70.018	-70.0179	-70.0163	-70.0177	-70.0158	-70.016	-70.0173	-70.0159	-70.0158
-70.0187	-70.0183	-70.0163	-70.0164	-70.0185	-70.0183	-70.0168	-70.0182	-70.0162	-70.0164	-70.0177	-70.0163	-70.0162
-70.0191	-70.0187	-70.0167	-70.0168	-70.0189	-70.0188	-70.0172	-70.0186	-70.0166	-70.0168	-70.0181	-70.0168	-70.0166
-70.0196	-70.0192	-70.0171	-70.0172	-70.0193	-70.0192	-70.0176	-70.019	-70.017	-70.0172	-70.0186	-70.0172	-70.017
-70.02	-70.0196	-70.0175	-70.0176	-70.0198	-70.0197	-70.018	-70.0195	-70.0174	-70.0176	-70.019	-70.0176	-70.0173
-70.0204	-70.02	-70.0179	-70.018	-70.0202	-70.0201	-70.0184	-70.0199	-70.0178	-70.018	-70.0194	-70.018	-70.0177
-70.0209	-70.0205	-70.0183	-70.0184	-70.0206	-70.0205	-70.0189	-70.0203	-70.0182	-70.0184	-70.0198	-70.0184	-70.0181
-70.0213	-70.0209	-70.0187	-70.0188	-70.0211	-70.021	-70.0193	-70.0208	-70.0186	-70.0188	-70.0203	-70.0188	-70.0185
-70.0217	-70.0213	-70.0191	-70.0192	-70.0215	-70.0214	-70.0197	-70.0212	-70.019	-70.0192	-70.0207	-70.0192	-70.0189
-70.0222	-70.0218	-70.0195	-70.0196	-70.0219	-70.0218	-70.0201	-70.0216	-70.0194	-70.0196	-70.0211	-70.0196	-70.0193
-70.0226	-70.0222	-70.0199	-70.02	-70.0224	-70.0223	-70.0205	-70.0221	-70.0198	-70.02	-70.0216	-70.02	-70.0197
-70.023	-70.0226	-70.0203	-70.0205	-70.0228	-70.0227	-70.021	-70.0225	-70.0202	-70.0204	-70.022	-70.0204	-70.0201
-70.0235	-70.0231	-70.0207	-70.0209	-70.0232	-70.0231	-70.0214	-70.0229	-70.0206	-70.0208	-70.0224	-70.0208	-70.0205
-70.0239	-70.0235	-70.0211	-70.0213	-70.0237	-70.0235	-70.0218	-70.0234	-70.021	-70.0213	-70.0228	-70.0212	-70.0209
-70.0243	-70.0239	-70.0216	-70.0217	-70.0241	-70.024	-70.0222	-70.0238	-70.0214	-70.0217	-70.0233	-70.0216	-70.0213
-70.0248	-70.0244	-70.022	-70.0221	-70.0245	-70.0244	-70.0226	-70.0242	-70.0218	-70.0221	-70.0237	-70.0221	-70.0217
-70.0252	-70.0248	-70.0224	-70.0225	-70.025	-70.0248	-70.0231	-70.0247	-70.0222	-70.0225	-70.0241	-70.0225	-70.0221
-70.0256	-70.0252	-70.0228	-70.0229	-70.0254	-70.0253	-70.0235	-70.0251	-70.0226	-70.0229	-70.0245	-70.0229	-70.0225
-70.026	-70.0256	-70.0232	-70.0233	-70.0258	-70.0257	-70.0239	-70.0255	-70.023	-70.0233	-70.025	-70.0233	-70.0229
-70.0265	-70.0261	-70.0236	-70.0237	-70.0263	-70.0261	-70.0243	-70.0259	-70.0235	-70.0237	-70.0254	-70.0237	-70.0233
-70.0269	-70.0265	-70.024	-70.0241	-70.0267	-70.0265	-70.0247	-70.0264	-70.0239	-70.0241	-70.0258	-70.0241	-70.0237
-70.0273	-70.0269	-70.0244	-70.0245	-70.0271	-70.027	-70.0252	-70.0268	-70.0243	-70.0245	-70.0262	-70.0245	-70.0241
-70.0278	-70.0274	-70.0248	-70.0249	-70.0275	-70.0274	-70.0256	-70.0272	-70.0247	-70.0249	-70.0267	-70.0249	-70.0245
-70.0282	-70.0278	-70.0252	-70.0254	-70.028	-70.0278	-70.026	-70.0276	-70.0251	-70.0253	-70.0271	-70.0253	-70.0249
-70.0286	-70.0282	-70.0256	-70.0258	-70.0284	-70.0283	-70.0264	-70.0281	-70.0255	-70.0258	-70.0275	-70.0257	-70.0253
-70.029	-70.0286	-70.026	-70.0262	-70.0288	-70.0287	-70.0268	-70.0285	-70.0259	-70.0262	-70.0279	-70.0261	-70.0257
-70.0295	-70.0291	-70.0264	-70.0266	-70.0292	-70.0291	-70.0272	-70.0289	-70.0263	-70.0266	-70.0284	-70.0265	-70.0261
-70.0299	-70.0295	-70.0268	-70.027	-70.0297	-70.0295	-70.0277	-70.0293	-70.0267	-70.027	-70.0288	-70.027	-70.0265
-70.0303	-70.0299	-70.0272	-70.0274	-70.0301	-70.03	-70.0281	-70.0298	-70.0271	-70.0274	-70.0292	-70.0274	-70.0269
-70.0307	-70.0303	-70.0277	-70.0278	-70.0305	-70.0304	-70.0285	-70.0302	-70.0275	-70.0278	-70.0296	-70.0278	-70.0273
-70.0312	-70.0308	-70.0281	-70.0282	-70.0309	-70.0308	-70.0289	-70.0306	-70.0279	-70.0282	-70.03	-70.0282	-70.0277
-70.0316	-70.0312	-70.0285	-70.0286	-70.0314	-70.0312	-70.0293	-70.031	-70.0283	-70.0286	-70.0305	-70.0286	-70.0281
-70.032	-70.0316	-70.0289	-70.029	-70.0318	-70.0317	-70.0298	-70.0315	-70.0287	-70.029	-70.0309	-70.029	-70.0285
-70.0324	-70.032	-70.0293	-70.0294	-70.0322	-70.0321	-70.0302	-70.0319	-70.0291	-70.0294	-70.0313	-70.0294	-70.0289
-70.0329	-70.0325	-70.0297	-70.0298	-70.0326	-70.0325	-70.0306	-70.0323	-70.0295	-70.0298	-70.0317	-70.0298	-70.0293
-70.0333	-70.0329	-70.0301	-70.0303	-70.0331	-70.0329	-70.031	-70.0327	-70.0299	-70.0303	-70.0322	-70.0302	-70.0297
-70.0337	-70.0333	-70.0305	-70.0307	-70.0335	-70.0333	-70.0314	-70.0332	-70.0303	-70.0307	-70.0326	-70.0306	-70.0301
-70.0341	-70.0337	-70.0309	-70.0311	-70.0339	-70.0338	-70.0318	-70.0336	-70.0307	-70.0311	-70.033	-70.031	-70.0305
-70.0346	-70.0341	-70.0313	-70.0315	-70.0343	-70.0342	-70.0323	-70.034	-70.0311	-70.0315	-70.0334	-70.0314	-70.0309
-70.035	-70.0346	-70.0317	-70.0319	-70.0347	-70.0346	-70.0327	-70.0344	-70.0315	-70.0319	-70.0338	-70.0319	-70.0313
-70.0354	-70.035	-70.0321	-70.0323	-70.0352	-70.035	-70.0331	-70.0348	-70.0319	-70.0323	-70.0342	-70.0323	-70.0317
-70.0358	-70.0354	-70.0325	-70.0327	-70.0356	-70.0354	-70.0335	-70.0353	-70.0323	-70.0327	-70.0347	-70.0327	-70.0321
-70.0362	-70.0358	-70.0329	-70.0331	-70.036	-70.0359	-70.0339	-70.0357	-70.0327	-70.0331	-70.0351	-70.0331	-70.0325
-70.0367	-70.0362	-70.0334	-70.0335	-70.0364	-70.0363	-70.0343	-70.0361	-70.0331	-70.0335	-70.0355	-70.0335	-70.0329
-70.0371	-70.0367	-70.0338	-70.0339	-70.0368	-70.0367	-70.0348	-70.0365	-70.0335	-70.0339	-70.0359	-70.0339	-70.0333
-70.0375	-70.0371	-70.0342	-70.0343	-70.0373	-70.0371	-70.0352	-70.0369	-70.0339	-70.0343	-70.0363	-70.0343	-70.0337
-70.0379	-70.0375	-70.0346	-70.0347	-70.0377	-70.0375	-70.0356	-70.0374	-70.0343	-70.0348	-70.0368	-70.0347	-70.0341
-70.0383	-70.0379	-70.035	-70.0351	-70.0381	-70.038	-70.036	-70.0378	-70.0347	-70.0352	-70.0372	-70.0351	-70.0345
-70.0388	-70.0383	-70.0354	-70.0356	-70.0385	-70.0384	-70.0364	-70.0382	-70.0351	-70.0356	-70.0376	-70.0355	-70.0349
-70.0392	-70.0388	-70.0358	-70.036	-70.0389	-70.0388	-70.0368	-70.0386	-70.0355	-70.036	-70.038	-70.0359	-70.0353
-70.0396	-70.0392	-70.0362	-70.0364	-70.0394	-70.0392	-70.0373	-70.039	-70.0359	-70.0364	-70.0384	-70.0363	-70.0357
-70.04	-70.0396	-70.0366	-70.0368	-70.0398	-70.0396	-70.0377	-70.0394	-70.0363	-70.0368	-70.0388	-70.0368	-70.0361
-70.0404	-70.04	-70.037	-70.0372	-70.0402	-70.0401	-70.0381	-70.0399	-70.0367	-70.0372	-70.0393	-70.0372	-70.0365
-70.0409	-70.0404	-70.0374	-70.0376	-70.0406	-70.0405	-70.0385	-70.0403	-70.0371	-70.0376	-70.0397	-70.0376	-70.0369
-70.0413	-70.0408	-70.0378	-70.038	-70.041	-70.0409	-70.0389	-70.0407	-70.0375	-70.038	-70.0401	-70.038	-70.0373
-70.0417	-70.0413	-70.0382	-70.0384	-70.0414	-70.0413	-70.0393	-70.0411	-70.038	-70.0384	-70.0405	-70.0384	-70.0377
-70.0421	-70.0417	-70.0386	-70.0388	-70.0419	-70.0417	-70.0397	-70.0415	-70.0384	-70.0388	-70.0409	-70.0388	-70.0381
-70.0425	-70.0421	-70.0391	-70.0392	-70.0423	-70.0421	-70.0402	-70.0419	-70.0388	-70.0392	-70.0413	-70.0392	-70.0385
-70.0429	-70.0425	-70.0395	-70.0396	-70.0427	-70.0426	-70.0406	-70.0424	-70.0392	-70.0397	-70.0417	-70.0396	-70.0389
-70.0434	-70.0429	-70.0399	-70.04	-70.0431	-70.043	-70.041	-70.0428	-70.0396	-70.0401	-70.0422	-70.04	-70.0393
-70.0438	-70.0433	-70.0403	-70.0404	-70.0435	-70.0434	-70.0414	-70.0432	-70.04	-70.0405	-70.0426	-70.0404	-70.0397
-70.0442	-70.0438	-70.0407	-70.0408	-70.0439	-70.0438	-70.0418	-70.0436	-70.0404	-70.0409	-70.043	-70.0408	-70.0401
-70.0446	-70.0442	-70.0411	-70.0412	-70.0444	-70.0442	-70.0422	-70.044	-70.0408	-70.0413	-70.0434	-70.0412	-70.0405
-70.045	-70.0446	-70.0415	-70.0417	-70.0448	-70.0446	-70.0426	-70.0444	-70.0412	-70.0417	-70.0438	-70.0416	-70.0409
-70.0454	-70.045	-70.0419	-70.0421	-70.0452	-70.0451	-70.0431	-70.0448	-70.0416	-70.0421	-70.0442	-70.0421	-70.0413
-70.0458	-70.0454	-70.0423	-70.0425	-70.0456	-70.0455	-70.0435	-70.0453	-70.042	-70.0425	-70.0446	-70.0425	-70.0417
-70.0463	-70.0458	-70.0427	-70.0429	-70.046	-70.0459	-70.0439	-70.0457	-70.0424	-70.0429	-70.0451	-70.0429	-70.0421
-70.0467	-70.0462	-70.0431	-70.0433	-70.0464	-70.0463	-70.0443	-70.0461	-70.0428	-70.0433	-70.0455	-70.0433	-70.0425
-70.0471	-70.0467	-70.0435	-70.0437	-70.0468	-70.0467	-70.0447	-70.0465	-70.0432	-70.0437	-70.0459	-70.0437	-70.0429
-70.0475	-70.0471	-70.0439	-70.0441	-70.0473	-70.0471	-70.0451	-70.0469	-70.0436	-70.0441	-70.0463	-70.0441	-70.0433
-70.0479	-70.0475	-70.0443	-70.0445	-70.0477	-70.0475	-70.0455	-70.0473	-70.044	-70.0445	-70.0467	-70.0445	-70.0437
-70.0483	-70.0479	-70.0447	-70.0449	-70.0481	-70.0479	-70.0459	-70.0477	-70.0444	-70.0449	-70.0471	-70.0449	-70.0441
-70.0487	-70.0483	-70.0451	-70.0453	-70.0485	-70.0484	-70.0464	-70.0482	-70.0448	-70.0454	-70.0475	-70.0453	-70.0445
-70.0492	-70.0487	-70.0456	-70.0457	-70.0489	-70.0488	-70.0468	-70.0486	-70.0452	-70.0458	-70.0479	-70.0457	-70.0449
-70.0496	-70.0491	-70.046	-70.0461	-70.0493	-70.0492	-70.0472	-70.049	-70.0456	-70.0462	-70.0484	-70.0461	-70.0453
-70.05	-70.0495	-70.0464	-70.0465	-70.0497	-70.0496	-70.0476	-70.0494	-70.046	-70.0466	-70.0488	-70.0465	-70.0457
-70.0504	-70.05	-70.0468	-70.0469	-70.0501	-70.05	-70.048	-70.0498	-70.0464	-70.047	-70.0492	-70.0469	-70.0461
-70.0508	-70.0504	-70.0472	-70.0473	-70.0506	-70.0504	-70.0484	-70.0502	-70.0468	-70.0474	-70.0496	-70.0473	-70.0465
-70.0512	-70.0508	-70.0476	-70.0477	-70.051	-70.0508	-70.0488	-70.0506	-70.0472	-70.0478	-70.05	-70.0477	-70.0469
-70.0516	-70.0512	-70.048	-70.0481	-70.0514	-70.0512	-70.0492	-70.051	-70.0476	-70.0482	-70.0504	-70.0481	-70.0473
-70.052	-70.0516	-70.0484	-70.0485	-70.0518	-70.0517	-70.0496	-70.0514	-70.048	-70.0486	-70.0508	-70.0486	-70.0477
-70.0525	-70.052	-70.0488	-70.0489	-70.0522	-70.0521	-70.0501	-70.0519	-70.0484	-70.049	-70.0512	-70.049	-70.0481
-70.0529	-70.0524	-70.0492	-70.0494	-70.0526	-70.0525	-70.0505	-70.0523	-70.0488	-70.0494	-70.0516	-70.0494	-70.0485
-70.0533	-70.0528	-70.0496	-70.0498	-70.053	-70.0529	-70.0509	-70.0527	-70.0492	-70.0498	-70.052	-70.0498	-70.0489
-70.0537	-70.0532	-70.05	-70.0502	-70.0534	-70.0533	-70.0513	-70.0531	-70.0496	-70.0502	-70.0525	-70.0502	-70.0493
-70.0541	-70.0537	-70.0504	-70.0506	-70.0538	-70.0537	-70.0517	-70.0535	-70.05	-70.0506	-70.0529	-70.0506	-70.0497
-70.0545	-70.0541	-70.0508	-70.051	-70.0543	-70.0541	-70.0521	-70.0539	-70.0504	-70.051	-70.0533	-70.051	-70.0501
-70.0549	-70.0545	-70.0512	-70.0514	-70.0547	-70.0545	-70.0525	-70.0543	-70.0508	-70.0514	-70.0537	-70.0514	-70.0505
-70.0553	-70.0549	-70.0516	-70.0518	-70.0551	-70.0549	-70.0529	-70.0547	-70.0512	-70.0518	-70.0541	-70.0518	-70.0509
-70.0557	-70.0553	-70.052	-70.0522	-70.0555	-70.0553	-70.0533	-70.0551	-70.0516	-70.0522	-70.0545	-70.0522	-70.0513
-70.0561	-70.0557	-70.0524	-70.0526	-70.0559	-70.0558	-70.0537	-70.0555	-70.052	-70.0527	-70.0549	-70.0526	-70.0517
-70.0565	-70.0561	-70.0528	-70.053	-70.0563	-70.0562	-70.0542	-70.056	-70.0524	-70.0531	-70.0553	-70.053	-70.0521
-70.057	-70.0565	-70.0532	-70.0534	-70.0567	-70.0566	-70.0546	-70.0564	-70.0528	-70.0535	-70.0557	-70.0534	-70.0525
-70.0574	-70.0569	-70.0537	-70.0538	-70.0571	-70.057	-70.055	-70.0568	-70.0532	-70.0539	-70.0561	-70.0538	-70.0529
-70.0578	-70.0573	-70.0541	-70.0542	-70.0575	-70.0574	-70.0554	-70.0572	-70.0536	-70.0543	-70.0565	-70.0542	-70.0533
-70.0582	-70.0577	-70.0545	-70.0546	-70.0579	-70.0578	-70.0558	-70.0576	-70.054	-70.0547	-70.0569	-70.0546	-70.0537
-70.0586	-70.0581	-70.0549	-70.055	-70.0583	-70.0582	-70.0562	-70.058	-70.0544	-70.0551	-70.0573	-70.055	-70.0541
-70.059	-70.0586	-70.0553	-70.0554	-70.0588	-70.0586	-70.0566	-70.0584	-70.0548	-70.0555	-70.0578	-70.0554	-70.0545
-70.0594	-70.059	-70.0557	-70.0558	-70.0592	-70.059	-70.057	-70.0588	-70.0552	-70.0559	-70.0582	-70.0558	-70.0549
-70.0598	-70.0594	-70.0561	-70.0562	-70.0596	-70.0594	-70.0574	-70.0592	-70.0556	-70.0563	-70.0586	-70.0562	-70.0553
-70.0602	-70.0598	-70.0565	-70.0566	-70.06	-70.0598	-70.0578	-70.0596	-70.056	-70.0567	-70.059	-70.0566	-70.0556
-70.0606	-70.0602	-70.0569	-70.057	-70.0604	-70.0602	-70.0582	-70.06	-70.0564	-70.0571	-70.0594	-70.057	-70.056
-70.061	-70.0606	-70.0573	-70.0574	-70.0608	-70.0606	-70.0586	-70.0604	-70.0568	-70.0575	-70.0598	-70.0574	-70.0564
-70.0614	-70.061	-70.0577	-70.0578	-70.0612	-70.061	-70.059	-70.0608	-70.0572	-70.0579	-70.0602	-70.0578	-70.0568
-70.0618	-70.0614	-70.0581	-70.0582	-70.0616	-70.0615	-70.0595	-70.0612	-70.0576	-70.0583	-70.0606	-70.0582	-70.0572
-70.0623	-70.0618	-70.0585	-70.0586	-70.062	-70.0619	-70.0599	-70.0617	-70.058	-70.0587	-70.061	-70.0586	-70.0576
-70.0627	-70.0622	-70.0589	-70.059	-70.0624	-70.0623	-70.0603	-70.0621	-70.0584	-70.0591	-70.0614	-70.059	-70.058
-70.0631	-70.0626	-70.0593	-70.0594	-70.0628	-70.0627	-70.0607	-70.0625	-70.0588	-70.0595	-70.0618	-70.0595	-70.0584
-70.0635	-70.063	-70.0597	-70.0598	-70.0632	-70.0631	-70.0611	-70.0629	-70.0592	-70.0599	-70.0622	-70.0599	-70.0588
-70.0639	-70.0634	-70.0601	-70.0602	-70.0636	-70.0635	-70.0615	-70.0633	-70.0596	-70.0603	-70.0626	-70.0603	-70.0592
-70.0643	-70.0638	-70.0605	-70.0606	-70.064	-70.0639	-70.0619	-70.0637	-70.06	-70.0607	-70.063	-70.0607	-70.0596
-70.0647	-70.0642	-70.0609	-70.061	-70.0644	-70.0643	-70.0623	-70.0641	-70.0604	-70.0611	-70.0634	-70.0611	-70.06
-70.0651	-70.0646	-70.0613	-70.0614	-70.0648	-70.0647	-70.0627	-70.0645	-70.0608	-70.0615	-70.0638	-70.0615	-70.0604
-70.0655	-70.065	-70.0617	-70.0618	-70.0652	-70.0651	-70.0631	-70.0649	-70.0612	-70.0619	-70.0642	-70.0619	-70.0608
-70.0659	-70.0655	-70.0621	-70.0622	-70.0657	-70.0655	-70.0635	-70.0653	-70.0616	-70.0623	-70.0646	-70.0623	-70.0612
-70.0663	-70.0659	-70.0625	-70.0626	-70.0661	-70.0659	-70.0639	-70.0657	-70.062	-70.0627	-70.065	-70.0627	-70.0616
-70.0667	-70.0663	-70.0629	-70.063	-70.0665	-70.0663	-70.0643	-70.0661	-70.0624	-70.0631	-70.0655	-70.0631	-70.062
-70.0671	-70.0667	-70.0633	-70.0634	-70.0669	-70.0667	-70.0647	-70.0665	-70.0628	-70.0635	-70.0659	-70.0635	-70.0624
-70.0675	-70.0671	-70.0637	-70.0638	-70.0673	-70.0671	-70.0651	-70.0669	-70.0632	-70.0639	-70.0663	-70.0639	-70.0628
-70.0679	-70.0675	-70.0641	-70.0642	-70.0677	-70.0675	-70.0655	-70.0673	-70.0636	-70.0643	-70.0667	-70.0643	-70.0632
-70.0683	-70.0679	-70.0645	-70.0646	-70.0681	-70.0679	-70.0659	-70.0677	-70.064	-70.0647	-70.0671	-70.0647	-70.0636
-70.0687	-70.0683	-70.0649	-70.065	-70.0685	-70.0683	-70.0663	-70.0681	-70.0644	-70.0651	-70.0675	-70.0651	-70.064
-70.0691	-70.0687	-70.0653	-70.0654	-70.0689	-70.0687	-70.0667	-70.0685	-70.0648	-70.0655	-70.0679	-70.0655	-70.0644
-70.0695	-70.0691	-70.0657	-70.0658	-70.0693	-70.0691	-70.0672	-70.0689	-70.0651	-70.0659	-70.0683	-70.0659	-70.0648
-70.0699	-70.0695	-70.0661	-70.0662	-70.0697	-70.0695	-70.0676	-70.0693	-70.0655	-70.0663	-70.0687	-70.0663	-70.0652
-70.0703	-70.0699	-70.0665	-70.0666	-70.0701	-70.0699	-70.068	-70.0697	-70.0659	-70.0667	-70.0691	-70.0667	-70.0656
-70.0707	-70.0703	-70.0669	-70.067	-70.0705	-70.0703	-70.0684	-70.0701	-70.0663	-70.0671	-70.0695	-70.0671	-70.066
-70.0711	-70.0707	-70.0673	-70.0674	-70.0709	-70.0707	-70.0688	-70.0705	-70.0667	-70.0675	-70.0699	-70.0675	-70.0664
-70.0715	-70.0711	-70.0677	-70.0678	-70.0713	-70.0711	-70.0692	-70.0709	-70.0671	-70.0679	-70.0703	-70.0679	-70.0668
-70.0719	-70.0715	-70.0681	-70.0682	-70.0717	-70.0715	-70.0696	-70.0713	-70.0675	-70.0683	-70.0707	-70.0683	-70.0671
-70.0723	-70.0719	-70.0685	-70.0686	-70.0721	-70.072	-70.07	-70.0717	-70.0679	-70.0687	-70.0711	-70.0687	-70.0675
-70.0727	-70.0723	-70.0689	-70.069	-70.0725	-70.0724	-70.0704	-70.0721	-70.0683	-70.0691	-70.0715	-70.0691	-70.0679
-70.0731	-70.0727	-70.0693	-70.0694	-70.0729	-70.0728	-70.0708	-70.0725	-70.0687	-70.0695	-70.0719	-70.0695	-70.0683
-70.0735	-70.0731	-70.0697	-70.0698	-70.0733	-70.0732	-70.0712	-70.0729	-70.0691	-70.0699	-70.0723	-70.0699	-70.0687
-70.0739	-70.0735	-70.0701	-70.0702	-70.0737	-70.0736	-70.0716	-70.0733	-70.0695	-70.0703	-70.0727	-70.0703	-70.0691
-70.0743	-70.0739	-70.0705	-70.0706	-70.0741	-70.074	-70.072	-70.0737	-70.0699	-70.0707	-70.0731	-70.0707	-70.0695
-70.0747	-70.0743	-70.0709	-70.071	-70.0745	-70.0744	-70.0724	-70.0741	-70.0703	-70.0711	-70.0735	-70.0711	-70.0699
-70.0751	-70.0747	-70.0713	-70.0714	-70.0749	-70.0748	-70.0728	-70.0745	-70.0707	-70.0715	-70.0739	-70.0715	-70.0703
-70.0755	-70.0751	-70.0717	-70.0718	-70.0753	-70.0752	-70.0732	-70.0749	-70.0711	-70.0719	-70.0743	-70.0719	-70.0707
-70.0759	-70.0755	-70.0721	-70.0722	-70.0757	-70.0756	-70.0736	-70.0753	-70.0715	-70.0723	-70.0747	-70.0722	-70.0711
-70.0763	-70.0759	-70.0725	-70.0726	-70.0761	-70.076	-70.074	-70.0757	-70.0719	-70.0727	-70.0751	-70.0726	-70.0715
-70.0767	-70.0763	-70.0729	-70.073	-70.0765	-70.0764	-70.0744	-70.0761	-70.0723	-70.0731	-70.0755	-70.073	-70.0719
